# Shadow Bench シード発話 (label<TAB>text)
# label:
#   complete   - 文末マーカー(です/ます/だ/ね/よ/か/？等)で完結する単文。シャドウが早期発火できるべき発話
#   multi      - 複数文からなる完結発話。途中に「完結に見える点」があり eager ポリシーの誤発火トラップ
#   incomplete - 接続助詞等で言いさした未完了発話。シャドウは発火してはいけない
#   filler     - 相槌・フィラー。短すぎて判定対象外になるべき発話
#
# 注: SemanticFinishJudge のルール上、過去形「〜した。」や名詞止めは完了検出されないため
#     complete は です/ます/だ/ね/よ/か/かな/？/思う/ください 等で終わる形に揃えている。
complete	初めてにしては上出来だと思うよ。
complete	シャンプーの詰め替えはまだありますか？
complete	落ち着いたらゆっくり話を聞かせてください。
complete	ポイントカードは作りますか？
complete	引き出しの二段目に入っていますよ。
complete	遠慮しないでたくさん食べてね。
complete	税込みでいくらになりますか？
complete	物音がしたから見てきてもらえますか？
complete	続きはまた明日にしましょうか？
multi	それで大丈夫だと思う。ただ、テストは先に書いておきたいんだよね。
multi	はい、分かりました。じゃあ続きは私のほうで引き取ってやっておきます。
multi	そのバグは直りましたよ。ついでにログ周りも少しきれいにしておきました。
multi	いいですね。あとはレビューが通れば今日中にマージできると思います。
multi	なるほど、理解しました。それなら設計を少し変えたほうがいいかもしれません。
multi	お疲れさまです。さっきの件ですが、結論から言うと再現しませんでした。
multi	それは知らなかったな。だとすると先にドキュメントを直すべきだと思う。
multi	うん、いいと思うよ。ただ予算のことは先に確認しておいてほしいんだよね。
multi	テストは通りました。ですがカバレッジが下がっているのが気になります。
multi	賛成です。とはいえスケジュールには余裕を持たせておきたいです。
multi	了解です。先に環境構築の手順だけ共有してもらえますか？
multi	あれは便利だよ。でも無料プランだと制限がきついんだよね。
multi	結果は出ましたよ。思ったより性能差が大きくて驚きました。
multi	たしかにそうですね。じゃあ次回の定例で正式に決めましょうか？
multi	ごめん、遅れます。先に始めておいてもらえると助かります。
multi	これで直ったはずだよ。念のため明日もう一度様子を見てほしいんだよね。
multi	おはようございます。今日は午後から外出する予定です。
multi	だいぶ良くなったと思う。ただ最後の段落だけまだ少し読みにくいかな。
multi	話は分かりました。それでも私は元の案のほうがいいと思います。
multi	ありがとう、助かったよ。今度お礼に昼ご飯をごちそうしますね。
multi	検証は終わりましたよ。結論としては移行しても問題なさそうです。
multi	そこは同意です。一方でコストの話はまだ詰めきれていないと思います。
multi	うまくいきましたよ。ただ本番のデータ量だとどうなるかはまだ分かりません。
multi	見つかりましたよ。原因はタイムゾーンの変換ミスでした。
multi	いいんじゃないかな。強いて言えば色のコントラストだけ直してほしいかな。
multi	予約できましたよ。当日は十分前に集合してください。
multi	面白かったですよ。特に後半の展開は予想できませんでした。
multi	落ち着きました。心配かけてすみませんでした。
multi	届きましたよ。思っていたより箱が大きくてびっくりしました。
multi	決まりましたよ。発表は来週の金曜にやります。
incomplete	なんかうまく言えないんだけど、
incomplete	そのエラーが出るのはたぶん設定のせいだと思うんだけど、
incomplete	昨日のミーティングで話してた件なんですが、
incomplete	もし時間があれば、あとで
incomplete	この実装でいくとパフォーマンスが心配なので、
incomplete	とりあえずローカルでは動いたから、
incomplete	先方からまだ返事が来てなくて、
incomplete	週末はずっと家にいたんだけど、
incomplete	その方法も一つだと思うんですけど、
incomplete	データベースのバックアップを取ってから、
incomplete	新しいフレームワークを試してみたら、
incomplete	予算のことを考えると、
incomplete	もうちょっと様子を見てから、
incomplete	昨日から熱っぽくて、
incomplete	テストを書こうとしたんだけど、
incomplete	打ち合わせの日程なんですが、
incomplete	コードを読んでいて気づいたんですが、
incomplete	駅に着いたら連絡するから、
incomplete	この前の障害の原因を調べていたら、
incomplete	使い方がよく分からなくて、
incomplete	資料をまとめようと思ったんですが、
incomplete	子どもを迎えに行ってから、
incomplete	アップデートしたら急に動かなくなって、
incomplete	話せば長くなるんだけど、
incomplete	今週は打ち合わせが多くて、
incomplete	設定ファイルを見直してみたところ、
incomplete	雨が降りそうだったので、
incomplete	新しいメンバーが入ってきたので、
incomplete	仕様書には書いてなかったんですが、
incomplete	締め切りまであと三日しかないので、
incomplete	昨日のデプロイのあとから、
incomplete	お客さんからの問い合わせによると、
incomplete	冷蔵庫の中を見たら、
incomplete	レビューのコメントを読んでいて、
incomplete	検索してもそれらしい情報がなくて、
incomplete	引っ越しの準備をしていたら、
incomplete	电話しようと思ったんだけど、
incomplete	古いコードを消そうとしたら、
incomplete	朝起きたら喉が痛くて、
incomplete	会議室を予約しようとしたんですが、
incomplete	ログを確認した限りでは、
incomplete	お昼を食べに出ようとしたら、
incomplete	この機能を追加するとなると、
incomplete	先週から気になってたんだけど、
incomplete	料金プランを比較してみたんですが、
incomplete	帰りにスーパーに寄ったら、
incomplete	エラーログを追いかけていくと、
incomplete	本番環境に反映する前に、
incomplete	天気予報では晴れって言ってたのに、
incomplete	要件を整理してから着手しようと思っていて、
incomplete	散歩の途中で公園に寄ったら、
incomplete	認証トークンの期限が切れていたみたいで、
incomplete	夕飯の支度をしていたら、
incomplete	見積もりを出してもらったんですが、
incomplete	昔のプロジェクトのコードを見返していたら、
incomplete	薬を飲んだら少し楽になったので、
incomplete	ブランチを切り替えようとしたら、
incomplete	窓の外を見たら、
incomplete	マニュアル通りにやったつもりなんだけど、
incomplete	来月のスケジュールを確認したところ、
incomplete	荷物が届く予定だったのに、
incomplete	パソコンを再起動してみたものの、
incomplete	朝のニュースで見たんだけど、
incomplete	打ち合わせが長引いてしまって、
incomplete	半年ぶりに体重計に乗ったら、
incomplete	新しいキーボードに変えてから、
incomplete	図書館に本を返しに行ったついでに、
incomplete	請求書の金額が合わなくて、
incomplete	夜中に目が覚めてしまって、
incomplete	プリンタのインクが切れていたので、
incomplete	会員登録しようとしたんですけど、
incomplete	電車が遅れているみたいなので、
incomplete	靴ひもがほどけていることに気づかずに、
incomplete	コーヒーをこぼしてしまって、
incomplete	アンケートの結果を集計してみたら、
incomplete	道が混んでいるみたいだから、
incomplete	領収書を整理していたら、
incomplete	動画の編集をしていたら、
incomplete	祖母の家に行く途中で、
incomplete	歯医者の帰りに本屋に寄って、
incomplete	設計のことで相談したいことがあって、
incomplete	財布を開けてみたら、
incomplete	深夜にアラートが鳴って、
incomplete	契約の更新時期が近づいているので、
incomplete	写真を整理していたら、
incomplete	新人の教育係になったんだけど、
incomplete	庭の草むしりをしていたら、
incomplete	バスを待っていたら、
incomplete	リモート勤務が増えてから、
incomplete	友だちに勧められた店に行ってみたら、
incomplete	夏休みの予定を立てようと思って、
incomplete	健康診断の結果が返ってきて、
incomplete	部屋の模様替えをしようと思って、
incomplete	締め切り前で余裕がなくて、
incomplete	発表資料を作り始めたんですが、
incomplete	いろいろ調べてはみたものの、
incomplete	お風呂に入ろうとしたら、
incomplete	会議の資料を印刷しようとしたら、
incomplete	正直に言うと、今の仕様だと
incomplete	見た目は問題なさそうなんだけど、
incomplete	値段だけ見れば安いんだけど、
incomplete	急ぎではないんですが、
incomplete	うまく動いてはいるんですが、
incomplete	結論から言うと、
incomplete	個人的な意見ですが、
incomplete	前にも言ったかもしれないけど、
incomplete	細かいことなんですけど、
incomplete	念のため確認なんですが、
incomplete	ざっくりした質問で恐縮ですが、
filler	うん。
filler	はい。
filler	えっと。
filler	あのー。
filler	なるほど。
filler	そうそう。
filler	へえ。
filler	ふーん。
filler	あー、はい。
filler	まあ。
filler	うーん。
filler	そっか。
filler	たしかに。
filler	ですよね。
filler	おお。
filler	え？
filler	ん？
filler	あ、うん。
filler	そうなんだ。
filler	ほんと？
filler	まじか。
filler	いやー。
filler	どうかな。
filler	かもね。
filler	だね。
filler	よし。
filler	おっと。
filler	ありがと。
filler	ごめん。
filler	おつかれ。
filler	どうも。
filler	了解。
filler	オッケー。
filler	なんだろう。
filler	ちょっと待って。
filler	あれ？
filler	ええと、その。
filler	うんうん。
filler	はあ。
filler	ふむ。
